order_item_id,order_id,product_id,quantity,unit_price,discount_pct,item_total,product_name,category,skin_type,mrp,cost_price,gross_margin,margin_pct,real_revenue,real_cost,real_margin,real_margin_pct,order_status,order_date,sales_channel
OI001857,O01142,P020,1,349,0,349.0,Rose Water Hydrating Toner,Toner,All Skin Types,349,139,210,60.17,349.0,139,210.0,60.17,Delivered,2025-03-28,Website
OI001858,O01142,P007,1,699,0,699.0,AHA BHA 10% Exfoliating Serum,Serum,Oily / Combination,699,322,377,53.93,699.0,322,377.0,53.93,Delivered,2025-03-28,Website
OI001859,O01143,P008,1,799,5,759.05,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,759.05,358,401.04999999999995,52.84,Delivered,2025-06-06,Marketplace
OI001862,O01145,P011,1,349,10,314.1,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,314.1,148,166.10000000000002,52.88,Delivered,2025-10-24,Mobile App
OI001863,O01146,P028,1,249,20,199.2,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,199.2,92,107.19999999999999,53.82,Delivered,2024-07-02,Mobile App
OI001864,O01147,P018,1,349,0,349.0,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,349.0,143,206.0,59.03,Delivered,2024-06-13,Mobile App
OI001866,O01149,P006,2,599,5,1138.1,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,1138.1,516,622.0999999999999,54.66,Delivered,2025-07-17,Website
OI001867,O01150,P010,1,399,10,359.1,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,359.1,162,197.10000000000002,54.89,Delivered,2025-10-22,Website
OI001868,O01150,P019,1,399,20,319.2,PHA 3% Alcohol-Free Toner,Toner,Sensitive,399,166,233,58.4,319.2,166,153.2,47.99,Delivered,2025-10-22,Website
OI001869,O01151,P011,1,349,0,349.0,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,349.0,148,201.0,57.59,Delivered,2024-02-22,Website
OI001870,O01151,P012,2,449,5,853.1,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,853.1,394,459.1,53.82,Delivered,2024-02-22,Website
OI001871,O01151,P024,1,799,0,799.0,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,799.0,372,427.0,53.44,Delivered,2024-02-22,Website
OI001872,O01151,P025,1,599,10,539.1,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,539.1,266,273.1,50.66,Delivered,2024-02-22,Website
OI001873,O01152,P017,2,299,0,598.0,Oat Extract Gentle Cleanser,Cleanser,Sensitive / Dry,299,121,178,59.53,598.0,242,356.0,59.53,Delivered,2025-03-30,Website
OI001874,O01152,P011,1,349,15,296.65,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,296.65,148,148.64999999999998,50.11,Delivered,2025-03-30,Website
OI001875,O01153,P011,1,349,10,314.1,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,314.1,148,166.10000000000002,52.88,Delivered,2024-11-01,Mobile App
OI001876,O01154,P017,1,299,20,239.2,Oat Extract Gentle Cleanser,Cleanser,Sensitive / Dry,299,121,178,59.53,239.2,121,118.19999999999999,49.41,Delivered,2024-04-18,Website
OI001877,O01154,P009,1,349,0,349.0,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,349.0,145,204.0,58.45,Delivered,2024-04-18,Website
OI001878,O01155,P014,2,499,5,948.1,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,948.1,422,526.1,55.49,Delivered,2024-05-18,Marketplace
OI001879,O01156,P015,1,449,10,404.1,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,404.1,192,212.10000000000002,52.49,Delivered,2025-11-13,Mobile App
OI001884,O01159,P021,1,399,5,379.05,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,379.05,157,222.05,58.58,Delivered,2024-03-08,Mobile App
OI001885,O01159,P021,1,399,5,379.05,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,379.05,157,222.05,58.58,Delivered,2024-03-08,Mobile App
OI001886,O01160,P024,1,799,5,759.05,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,759.05,372,387.04999999999995,50.99,Delivered,2025-07-17,Mobile App
OI001887,O01161,P021,2,399,20,638.4,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,638.4,314,324.4,50.81,Delivered,2024-10-09,Website
OI001889,O01163,P010,1,399,5,379.05,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,379.05,162,217.05,57.26,Delivered,2024-10-29,Marketplace
OI001890,O01163,P011,1,349,0,349.0,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,349.0,148,201.0,57.59,Delivered,2024-10-29,Marketplace
OI001891,O01164,P018,1,349,5,331.55,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,331.55,143,188.55,56.87,Delivered,2024-05-05,Website
OI001892,O01164,P011,1,349,0,349.0,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,349.0,148,201.0,57.59,Delivered,2024-05-05,Website
OI001893,O01164,P018,1,349,10,314.1,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,314.1,143,171.10000000000002,54.47,Delivered,2024-05-05,Website
OI001894,O01164,P005,2,699,15,1188.3,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,1188.3,636,552.3,46.48,Delivered,2024-05-05,Website
OI001895,O01165,P028,2,249,0,498.0,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,498.0,184,314.0,63.05,Delivered,2024-06-14,Website
OI001896,O01166,P004,2,649,15,1103.3,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,1103.3,584,519.3,47.07,Delivered,2025-03-02,Mobile App
OI001897,O01166,P026,2,449,5,853.1,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,853.1,364,489.1,57.33,Delivered,2025-03-02,Mobile App
OI001898,O01167,P012,1,449,0,449.0,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,449.0,197,252.0,56.12,Delivered,2025-03-03,Mobile App
OI001899,O01168,P009,1,349,0,349.0,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,349.0,145,204.0,58.45,Delivered,2025-06-19,Website
OI001900,O01169,P023,1,499,5,474.05,Anti-Dandruff Shampoo,Hair Care,Scalp Care,499,221,278,55.71,474.05,221,253.05,53.38,Delivered,2024-05-28,Marketplace
OI001901,O01170,P017,1,299,0,299.0,Oat Extract Gentle Cleanser,Cleanser,Sensitive / Dry,299,121,178,59.53,299.0,121,178.0,59.53,Delivered,2024-11-25,Mobile App
OI001908,O01175,P013,2,399,10,718.2,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,718.2,336,382.20000000000005,53.22,Delivered,2024-11-07,Mobile App
OI001909,O01176,P024,2,799,5,1518.1,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,1518.1,744,774.0999999999999,50.99,Delivered,2024-08-09,Website
OI001910,O01176,P016,1,299,0,299.0,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,299.0,117,182.0,60.87,Delivered,2024-08-09,Website
OI001911,O01177,P006,1,599,10,539.1,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,539.1,258,281.1,52.14,Delivered,2024-04-25,Mobile App
OI001912,O01178,P005,1,699,15,594.15,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,594.15,318,276.15,46.48,Delivered,2024-12-24,Website
OI001913,O01178,P014,3,499,10,1347.3,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,1347.3,633,714.3,53.02,Delivered,2024-12-24,Website
OI001914,O01179,P015,2,449,10,808.2,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,808.2,384,424.20000000000005,52.49,Delivered,2025-08-16,Mobile App
OI001915,O01180,P018,1,349,10,314.1,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,314.1,143,171.10000000000002,54.47,Delivered,2024-07-29,Mobile App
OI001916,O01181,P004,1,649,0,649.0,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,649.0,292,357.0,55.01,Delivered,2025-08-10,Mobile App
OI001917,O01181,P001,1,549,15,466.65,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,466.65,247,219.64999999999998,47.07,Delivered,2025-08-10,Mobile App
OI001918,O01182,P004,2,649,5,1233.1,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,1233.1,584,649.0999999999999,52.64,Delivered,2024-02-03,Mobile App
OI001923,O01184,P008,1,799,10,719.1,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,719.1,358,361.1,50.22,Delivered,2024-09-09,Website
OI001924,O01185,P027,1,399,10,359.1,Body Wash with Salicylic Acid,Body Care,Oily / Acne-Prone,399,159,240,60.15,359.1,159,200.10000000000002,55.72,Delivered,2024-11-14,Mobile App
OI001925,O01185,P003,1,699,10,629.1,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,629.1,315,314.1,49.93,Delivered,2024-11-14,Mobile App
OI001931,O01188,P004,1,649,5,616.55,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,616.55,292,324.54999999999995,52.64,Delivered,2025-09-27,Website
OI001932,O01188,P018,2,349,5,663.1,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,663.1,286,377.1,56.87,Delivered,2025-09-27,Website
OI001937,O01191,P020,3,349,5,994.65,Rose Water Hydrating Toner,Toner,All Skin Types,349,139,210,60.17,994.65,417,577.65,58.08,Delivered,2024-08-29,Website
OI001938,O01191,P014,1,499,10,449.1,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,449.1,211,238.10000000000002,53.02,Delivered,2024-08-29,Website
OI001939,O01191,P018,1,349,10,314.1,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,314.1,143,171.10000000000002,54.47,Delivered,2024-08-29,Website
OI001940,O01192,P004,1,649,5,616.55,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,616.55,292,324.54999999999995,52.64,Delivered,2025-08-26,Mobile App
OI001941,O01192,P011,1,349,10,314.1,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,314.1,148,166.10000000000002,52.88,Delivered,2025-08-26,Mobile App
OI001942,O01192,P013,1,399,15,339.15,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,339.15,168,171.14999999999998,50.46,Delivered,2025-08-26,Mobile App
OI001943,O01193,P018,1,349,10,314.1,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,314.1,143,171.10000000000002,54.47,Delivered,2024-11-11,Website
OI001944,O01194,P004,1,649,15,551.65,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,551.65,292,259.65,47.07,Delivered,2024-11-22,Website
OI001945,O01195,P004,1,649,20,519.2,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,519.2,292,227.20000000000005,43.76,Delivered,2025-10-12,Website
OI001946,O01196,P020,1,349,5,331.55,Rose Water Hydrating Toner,Toner,All Skin Types,349,139,210,60.17,331.55,139,192.55,58.08,Delivered,2024-06-15,Mobile App
OI001947,O01196,P014,2,499,10,898.2,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,898.2,422,476.20000000000005,53.02,Delivered,2024-06-15,Mobile App
OI001948,O01197,P016,1,299,0,299.0,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,299.0,117,182.0,60.87,Delivered,2024-02-23,Website
OI001949,O01197,P001,1,549,0,549.0,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,549.0,247,302.0,55.01,Delivered,2024-02-23,Website
OI001950,O01198,P001,1,549,25,411.75,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,411.75,247,164.75,40.01,Delivered,2024-06-13,Mobile App
OI001951,O01199,P002,2,599,5,1138.1,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,1138.1,530,608.0999999999999,53.43,Delivered,2024-11-24,Mobile App
OI001952,O01199,P028,1,249,10,224.1,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,224.1,92,132.1,58.95,Delivered,2024-11-24,Mobile App
OI001953,O01200,P003,3,699,20,1677.6,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,1677.6,945,732.5999999999999,43.67,Delivered,2024-10-04,Website
OI001955,O01202,P028,2,249,20,398.4,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,398.4,184,214.39999999999998,53.82,Delivered,2024-02-02,Mobile App
OI001956,O01203,P013,1,399,0,399.0,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,399.0,168,231.0,57.89,Delivered,2025-06-07,Mobile App
OI001957,O01203,P004,1,649,10,584.1,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,584.1,292,292.1,50.01,Delivered,2025-06-07,Mobile App
OI001958,O01204,P014,1,499,0,499.0,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,499.0,211,288.0,57.72,Delivered,2024-08-12,Website
OI001959,O01204,P011,1,349,5,331.55,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,331.55,148,183.55,55.36,Delivered,2024-08-12,Website
OI001960,O01205,P010,1,399,0,399.0,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,399.0,162,237.0,59.4,Delivered,2024-05-20,Website
OI001962,O01207,P006,1,599,5,569.05,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,569.05,258,311.04999999999995,54.66,Delivered,2025-02-24,Marketplace
OI001963,O01208,P003,1,699,5,664.05,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,664.05,315,349.04999999999995,52.56,Delivered,2025-10-29,Mobile App
OI001964,O01208,P024,2,799,20,1278.4,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,1278.4,744,534.4000000000001,41.8,Delivered,2025-10-29,Mobile App
OI001965,O01209,P011,1,349,10,314.1,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,314.1,148,166.10000000000002,52.88,Delivered,2025-01-16,Marketplace
OI001966,O01210,P006,1,599,20,479.2,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,479.2,258,221.2,46.16,Delivered,2024-02-11,Website
OI001967,O01211,P021,1,399,15,339.15,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,339.15,157,182.14999999999998,53.71,Delivered,2025-06-05,Website
OI001968,O01212,P016,1,299,5,284.05,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,284.05,117,167.05,58.81,Delivered,2025-08-11,Mobile App
OI001969,O01213,P017,2,299,10,538.2,Oat Extract Gentle Cleanser,Cleanser,Sensitive / Dry,299,121,178,59.53,538.2,242,296.20000000000005,55.04,Delivered,2025-01-31,Website
OI001970,O01213,P017,1,299,5,284.05,Oat Extract Gentle Cleanser,Cleanser,Sensitive / Dry,299,121,178,59.53,284.05,121,163.05,57.4,Delivered,2025-01-31,Website
OI001971,O01214,P023,1,499,15,424.15,Anti-Dandruff Shampoo,Hair Care,Scalp Care,499,221,278,55.71,424.15,221,203.14999999999998,47.9,Delivered,2024-11-05,Website
OI001972,O01215,P016,2,299,10,538.2,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,538.2,234,304.20000000000005,56.52,Delivered,2024-07-10,Website
OI001973,O01215,P024,1,799,15,679.15,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,679.15,372,307.15,45.23,Delivered,2024-07-10,Website
OI001974,O01215,P011,2,349,0,698.0,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,698.0,296,402.0,57.59,Delivered,2024-07-10,Website
OI001975,O01216,P005,1,699,20,559.2,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,559.2,318,241.20000000000005,43.13,Delivered,2024-06-12,Website
OI001976,O01216,P021,1,399,5,379.05,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,379.05,157,222.05,58.58,Delivered,2024-06-12,Website
OI001977,O01216,P011,2,349,10,628.2,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,628.2,296,332.20000000000005,52.88,Delivered,2024-06-12,Website
OI001978,O01217,P024,1,799,5,759.05,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,759.05,372,387.04999999999995,50.99,Delivered,2024-01-31,Marketplace
OI001979,O01218,P011,1,349,10,314.1,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,314.1,148,166.10000000000002,52.88,Delivered,2025-09-07,Mobile App
OI001980,O01218,P028,1,249,5,236.55,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,236.55,92,144.55,61.11,Delivered,2025-09-07,Mobile App
OI001981,O01218,P014,3,499,10,1347.3,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,1347.3,633,714.3,53.02,Delivered,2025-09-07,Mobile App
OI001982,O01218,P002,2,599,5,1138.1,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,1138.1,530,608.0999999999999,53.43,Delivered,2025-09-07,Mobile App
OI001983,O01219,P016,1,299,5,284.05,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,284.05,117,167.05,58.81,Delivered,2024-10-11,Website
OI001984,O01219,P018,1,349,20,279.2,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,279.2,143,136.2,48.78,Delivered,2024-10-11,Website
OI001985,O01219,P011,1,349,5,331.55,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,331.55,148,183.55,55.36,Delivered,2024-10-11,Website
OI001986,O01220,P002,2,599,10,1078.2,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,1078.2,530,548.2,50.84,Delivered,2024-04-26,Mobile App
OI001987,O01220,P009,1,349,0,349.0,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,349.0,145,204.0,58.45,Delivered,2024-04-26,Mobile App
OI001988,O01220,P023,2,499,10,898.2,Anti-Dandruff Shampoo,Hair Care,Scalp Care,499,221,278,55.71,898.2,442,456.20000000000005,50.79,Delivered,2024-04-26,Mobile App
OI001993,O01224,P014,1,499,10,449.1,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,449.1,211,238.10000000000002,53.02,Delivered,2025-10-24,Website
OI001994,O01225,P004,1,649,20,519.2,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,519.2,292,227.20000000000005,43.76,Delivered,2024-10-22,Website
OI001995,O01225,P025,1,599,5,569.05,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,569.05,266,303.04999999999995,53.26,Delivered,2024-10-22,Website
OI001996,O01226,P025,1,599,15,509.15,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,509.15,266,243.14999999999998,47.76,Delivered,2025-10-28,Mobile App
OI001997,O01226,P002,2,599,0,1198.0,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,1198.0,530,668.0,55.76,Delivered,2025-10-28,Mobile App
OI001998,O01226,P001,1,549,20,439.2,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,439.2,247,192.2,43.76,Delivered,2025-10-28,Mobile App
OI001999,O01227,P013,1,399,10,359.1,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,359.1,168,191.10000000000002,53.22,Delivered,2024-04-02,Website
OI002000,O01228,P001,1,549,5,521.55,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,521.55,247,274.54999999999995,52.64,Delivered,2024-11-08,Mobile App
OI002001,O01228,P009,1,349,0,349.0,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,349.0,145,204.0,58.45,Delivered,2024-11-08,Mobile App
OI002006,O01231,P016,2,299,0,598.0,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,598.0,234,364.0,60.87,Delivered,2024-11-14,Marketplace
OI002007,O01231,P004,1,649,0,649.0,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,649.0,292,357.0,55.01,Delivered,2024-11-14,Marketplace
OI002008,O01231,P018,3,349,10,942.3,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,942.3,429,513.3,54.47,Delivered,2024-11-14,Marketplace
OI002009,O01232,P025,2,599,10,1078.2,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,1078.2,532,546.2,50.66,Delivered,2025-08-05,Website
OI002010,O01232,P027,2,399,10,718.2,Body Wash with Salicylic Acid,Body Care,Oily / Acne-Prone,399,159,240,60.15,718.2,318,400.20000000000005,55.72,Delivered,2025-08-05,Website
OI002011,O01232,P016,1,299,15,254.15,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,254.15,117,137.15,53.96,Delivered,2025-08-05,Website
OI002012,O01232,P004,1,649,20,519.2,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,519.2,292,227.20000000000005,43.76,Delivered,2025-08-05,Website
OI002013,O01233,P006,1,599,0,599.0,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,599.0,258,341.0,56.93,Delivered,2025-05-22,Website
OI002014,O01234,P028,1,249,0,249.0,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,249.0,92,157.0,63.05,Delivered,2024-12-01,Mobile App
OI002017,O01236,P016,1,299,15,254.15,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,254.15,117,137.15,53.96,Delivered,2025-07-10,Website
OI002018,O01237,P028,1,249,20,199.2,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,199.2,92,107.19999999999999,53.82,Delivered,2024-02-26,Website
OI002019,O01237,P010,1,399,10,359.1,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,359.1,162,197.10000000000002,54.89,Delivered,2024-02-26,Website
OI002020,O01237,P026,1,449,20,359.2,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,359.2,182,177.2,49.33,Delivered,2024-02-26,Website
OI002022,O01239,P011,1,349,10,314.1,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,314.1,148,166.10000000000002,52.88,Delivered,2025-04-04,Website
OI002023,O01240,P008,1,799,10,719.1,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,719.1,358,361.1,50.22,Delivered,2024-01-07,Website
OI002024,O01240,P027,1,399,20,319.2,Body Wash with Salicylic Acid,Body Care,Oily / Acne-Prone,399,159,240,60.15,319.2,159,160.2,50.19,Delivered,2024-01-07,Website
OI002027,O01242,P004,1,649,15,551.65,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,551.65,292,259.65,47.07,Delivered,2025-09-03,Website
OI002029,O01244,P001,2,549,10,988.2,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,988.2,494,494.20000000000005,50.01,Delivered,2025-04-26,Website
OI002030,O01245,P014,1,499,15,424.15,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,424.15,211,213.14999999999998,50.25,Delivered,2025-07-05,Website
